GO:0005634	localization_dependent_on(MGI:MGI:1916557)	localization_dependent_on
GO:0005813	localization_dependent_on(UniProtKB:Q811T9)	localization_dependent_on
GO:0005886	localization_dependent_on(UniProtKB:P63001)	localization_dependent_on
GO:0005634	localization_dependent_on(MGI:MGI:1919439)	localization_dependent_on
